ts,best_ask,best_bid,mid,spread_pct,vwap_ask5,vwap_bid5,vol_ask,vol_bid,imbalance,bcv
2026-08-25T00:00:00+00:00,925.0,941.0,933.0,-1.7149,925.198211,924.018936,43379.58,149007.72,0.54904,
2026-08-25T01:45:04+00:00,925.999,940.0,932.9995,-1.50064,926.027488,926.5383,25803.4,349109.33,0.86235,
2026-08-25T02:45:58+00:00,927.498,940.0,933.749,-1.3389,927.798134,927.098456,48114.91,291169.74,0.71637,
2026-08-25T03:34:13+00:00,926.75,940.0,933.375,-1.41958,927.578341,927.926498,31131.02,152666.62,0.66125,
2026-08-25T04:20:15+00:00,925.7,940.0,932.85,-1.53294,928.296258,926.860331,14274.21,110532.27,0.77126,
2026-08-25T04:59:27+00:00,926.4,940.0,933.2,-1.45735,928.13028,926.951003,54001.38,67254.74,0.1093,
2026-08-25T05:37:24+00:00,928.0,940.0,934.0,-1.2848,928.712926,929.975025,16578.81,173724.47,0.82576,
2026-08-25T06:02:44+00:00,925.0,940.0,932.5,-1.60858,928.820268,927.254197,22404.51,132150.71,0.71008,
2026-08-25T07:02:51+00:00,925.7,940.0,932.85,-1.53294,929.348362,926.687767,75776.36,142324.93,0.30513,
2026-08-25T07:52:52+00:00,929.0,940.0,934.5,-1.1771,929.340103,926.908029,95538.94,211520.73,0.37772,
2026-08-25T08:28:13+00:00,929.0,940.0,934.5,-1.1771,929.418817,926.687708,65263.58,221220.23,0.54438,
2026-08-25T09:09:00+00:00,925.7,940.0,932.85,-1.53294,929.686566,926.712028,73362.58,180655.5,0.42238,
2026-08-25T09:49:56+00:00,928.0,940.0,934.0,-1.2848,929.067039,926.708647,48032.82,213033.06,0.63203,
2026-08-25T10:16:55+00:00,927.97,940.0,933.985,-1.28803,928.767812,926.548207,12486.33,179559.59,0.86997,
2026-08-25T10:53:33+00:00,927.999,940.0,933.9995,-1.2849,928.061102,926.731556,3652.68,294970.55,0.97554,
2026-08-25T11:18:06+00:00,927.8,940.0,933.9,-1.30635,927.999532,927.49873,4997.8,198748.12,0.95094,
2026-08-25T11:48:43+00:00,927.0,940.0,933.5,-1.39261,927.619157,927.106336,3375.61,156622.65,0.9578,
2026-08-25T12:17:54+00:00,927.9,940.0,933.95,-1.29557,928.154381,928.957581,3722.96,315352.91,0.97666,
2026-08-25T13:15:58+00:00,929.0,1000.0,964.5,-7.36133,929.475533,931.411699,1940.78,661966.12,0.99415,
2026-08-25T14:07:56+00:00,834.95,1000.0,917.475,-17.98959,898.384713,934.23963,36533.66,133765.96,0.57095,
2026-08-25T15:01:04+00:00,933.0,940.0,936.5,-0.74746,933.652002,936.349515,75268.6,220153.45,0.49043,
2026-08-25T15:52:40+00:00,931.32,940.0,935.66,-0.92769,931.481113,931.566316,34698.31,285049.38,0.78296,
2026-08-25T16:22:16+00:00,931.8,940.0,935.9,-0.87616,931.977857,931.246388,63780.38,582095.5,0.8025,
2026-08-25T17:02:07+00:00,932.0,940.0,936.0,-0.8547,932.057278,932.887453,50322.39,297842.13,0.71093,
