ts,best_ask,best_bid,mid,spread_pct,vwap_ask5,vwap_bid5,vol_ask,vol_bid,imbalance,bcv
2026-08-07T00:19:59+00:00,852.569,920.0,886.2845,-7.60828,853.383475,858.93314,120752.75,815091.08,0.74194,
2026-08-07T03:21:43+00:00,858.0,860.0,859.0,-0.23283,858.573486,859.721462,12781.45,379757.26,0.93488,
2026-08-07T05:08:55+00:00,856.0,860.0,858.0,-0.4662,857.859885,858.42731,13650.06,128483.9,0.80793,
2026-08-07T06:17:16+00:00,856.0,860.0,858.0,-0.4662,857.30148,858.812313,11908.71,112726.92,0.8089,
2026-08-07T07:47:00+00:00,856.0,860.0,858.0,-0.4662,857.144002,859.798086,10572.98,366006.62,0.94385,
2026-08-07T08:41:19+00:00,857.0,860.0,858.5,-0.34945,858.881296,856.261559,21556.51,452866.5,0.90913,
2026-08-07T09:41:09+00:00,858.0,860.0,859.0,-0.23283,858.997049,856.901096,15597.09,464434.57,0.93502,
2026-08-07T10:33:32+00:00,856.0,860.0,858.0,-0.4662,857.627969,856.414272,371612.85,540995.08,0.1856,
2026-08-07T11:26:30+00:00,856.0,860.0,858.0,-0.4662,857.741337,855.988194,135639.71,672265.37,0.66422,
2026-08-07T12:08:29+00:00,854.56,860.0,857.28,-0.63457,855.490099,855.722951,12357.15,653489.26,0.96288,
2026-08-07T13:35:46+00:00,855.0,860.0,857.5,-0.58309,856.473834,857.952813,7553.02,498494.43,0.97015,
