ts,best_ask,best_bid,mid,spread_pct,vwap_ask5,vwap_bid5,vol_ask,vol_bid,imbalance,bcv
2026-08-12T00:40:56+00:00,873.0,877.0,875.0,-0.45714,873.880109,875.601922,3671.26,576608.5,0.98735,
2026-08-12T03:10:34+00:00,873.0,878.0,875.5,-0.5711,873.232753,874.545724,3731.53,230920.47,0.9682,
2026-08-12T05:01:15+00:00,873.0,872.6,872.8,0.04583,873.287573,872.04865,4517.29,150260.95,0.94163,
2026-08-12T06:21:33+00:00,873.0,872.3,872.65,0.08022,873.38421,871.699748,4028.21,72696.19,0.895,
2026-08-12T07:57:22+00:00,873.79,872.3,873.045,0.17067,873.933569,871.508985,3568.01,85274.28,0.91968,
2026-08-12T09:12:09+00:00,873.799,872.3,873.0495,0.1717,873.982185,871.464664,3435.07,69577.65,0.9059,
2026-08-12T10:20:24+00:00,873.85,873.0,873.425,0.09732,873.921114,872.099572,5577.95,114512.56,0.9071,
2026-08-12T11:14:02+00:00,873.0,873.1,873.05,-0.01145,873.878644,873.002612,8817.49,711087.37,0.9755,
2026-08-12T12:00:13+00:00,872.5,900.0,886.25,-3.10296,872.836452,873.54905,1605.78,528414.2,0.99394,
2026-08-12T13:27:56+00:00,874.99,877.0,875.995,-0.22945,874.99972,875.962507,1822.88,672313.11,0.99459,
2026-08-12T14:37:04+00:00,877.0,883.0,880.0,-0.68182,877.999902,881.298427,12852.6,540289.65,0.95353,
2026-08-12T15:33:57+00:00,878.0,881.0,879.5,-0.3411,878.042086,880.623303,7399.33,481685.26,0.96974,
