ts,best_ask,best_bid,mid,spread_pct,vwap_ask5,vwap_bid5,vol_ask,vol_bid,imbalance,bcv
2026-08-26T00:27:57+00:00,937.5,950.0,943.75,-1.3245,939.878794,939.207494,112251.72,219783.8,0.32386,
2026-08-26T02:09:32+00:00,941.0,950.0,945.5,-0.95188,944.791852,945.011823,48103.2,650670.22,0.86232,
2026-08-26T03:16:55+00:00,946.0,955.0,950.5,-0.94687,946.504232,944.934072,27146.51,373968.08,0.86464,
2026-08-26T04:06:22+00:00,940.0,955.0,947.5,-1.58311,945.676,944.201936,48813.22,301256.35,0.72112,
2026-08-26T04:52:17+00:00,944.99,955.0,949.995,-1.05369,945.438776,943.164933,18578.64,362576.61,0.90251,
2026-08-26T05:20:45+00:00,940.0,955.0,947.5,-1.58311,940.156203,943.109197,88826.36,187371.07,0.35679,
2026-08-26T05:54:54+00:00,940.0,955.0,947.5,-1.58311,941.20608,943.37084,148950.97,221098.83,0.19497,
2026-08-26T06:37:27+00:00,942.0,955.0,948.5,-1.37059,945.279678,943.26198,83403.34,183196.08,0.37432,
2026-08-26T07:29:59+00:00,946.0,955.0,950.5,-0.94687,947.082647,943.161377,101989.45,158543.13,0.21707,
2026-08-26T08:10:14+00:00,946.0,955.0,950.5,-0.94687,947.083675,943.160654,105906.3,179631.4,0.2582,
2026-08-26T09:01:10+00:00,946.0,955.0,950.5,-0.94687,947.124926,943.861475,175903.15,195549.62,0.05289,
2026-08-26T09:52:03+00:00,937.999,955.0,946.4995,-1.7962,941.28718,944.588844,156093.87,197053.32,0.11598,
2026-08-26T10:21:34+00:00,937.999,955.0,946.4995,-1.7962,939.35992,944.926121,113277.09,139817.84,0.10486,
2026-08-26T10:56:28+00:00,946.0,955.0,950.5,-0.94687,947.478328,945.59779,73338.8,137821.99,0.30537,
2026-08-26T11:27:35+00:00,946.99,955.0,950.995,-0.84228,947.331536,945.974686,169680.8,260913.51,0.21188,
2026-08-26T11:56:48+00:00,947.0,955.0,951.0,-0.84122,947.469027,946.351928,58012.97,189527.97,0.53129,
2026-08-26T12:49:26+00:00,943.0,955.0,949.0,-1.26449,943.639779,943.653455,182026.62,436349.31,0.41128,
