ts,best_ask,best_bid,mid,spread_pct,vwap_ask5,vwap_bid5,vol_ask,vol_bid,imbalance,bcv
2026-08-20T01:26:27+00:00,912.0,1000.0,956.0,-9.20502,912.077743,914.314284,248122.59,106085.04,-0.401,
2026-08-20T02:36:49+00:00,911.0,1000.0,955.5,-9.3145,912.494484,926.003373,247158.9,182856.14,-0.14954,
2026-08-20T03:27:16+00:00,911.0,912.15,911.575,-0.12616,912.143907,910.487195,120750.82,278174.88,0.39462,
2026-08-20T04:08:07+00:00,909.0,910.0,909.5,-0.10995,912.660907,908.898505,115064.72,88980.15,-0.12784,
2026-08-20T04:50:25+00:00,911.0,910.0,910.5,0.10983,911.474154,909.043973,36093.14,102723.83,0.47999,
2026-08-20T05:18:27+00:00,910.0,910.0,910.0,0.0,911.551963,909.106074,25368.48,55419.05,0.37197,
2026-08-20T05:51:28+00:00,911.5,910.0,910.75,0.1647,911.820742,908.685865,40725.55,180199.34,0.63132,
2026-08-20T06:20:27+00:00,905.0,910.0,907.5,-0.55096,911.39625,908.616524,58009.19,279599.65,0.65635,
2026-08-20T07:12:48+00:00,911.0,910.0,910.5,0.10983,912.745137,907.23558,140901.19,154690.78,0.04665,
2026-08-20T07:57:27+00:00,911.0,910.0,910.5,0.10983,912.868944,908.805661,162255.64,177903.06,0.046,
2026-08-20T08:39:02+00:00,902.29,910.0,906.145,-0.85086,912.825327,909.084053,166223.78,222702.14,0.14522,
2026-08-20T09:16:30+00:00,911.989,910.005,910.997,0.21778,912.842537,909.109862,164163.83,104861.55,-0.22043,
2026-08-20T09:52:50+00:00,911.989,910.0,910.9945,0.21833,912.164561,908.945061,165925.45,202430.26,0.0991,
2026-08-20T10:18:00+00:00,911.989,910.097,911.043,0.20767,912.845238,909.839621,157070.66,96873.98,-0.23705,
2026-08-20T10:51:36+00:00,911.99,910.1,911.045,0.20745,913.393419,910.011255,102365.73,260194.5,0.43532,
2026-08-20T11:14:05+00:00,912.311,910.6,911.4555,0.18772,912.995644,910.552274,77621.52,394918.21,0.67147,
2026-08-20T11:44:59+00:00,911.0,912.5,911.75,-0.16452,912.366328,911.661189,5106.4,540522.58,0.98128,
2026-08-20T12:04:37+00:00,912.95,913.0,912.975,-0.00548,912.985845,912.03054,5428.18,584709.33,0.9816,
2026-08-20T13:07:34+00:00,915.0,918.892,916.946,-0.42445,916.494167,916.309351,7635.7,365554.91,0.95908,
2026-08-20T13:56:28+00:00,916.5,917.2,916.85,-0.07635,917.854453,917.027367,90170.52,117141.0,0.1301,
2026-08-20T14:34:01+00:00,911.0,915.9,913.45,-0.53643,911.446431,914.279484,94797.43,198944.38,0.35455,
2026-08-20T15:08:34+00:00,912.0,915.0,913.5,-0.32841,912.40094,913.931939,290695.94,602592.61,0.34916,
2026-08-20T15:47:10+00:00,911.099,915.0,913.0495,-0.42725,911.566717,912.062901,289992.64,243068.74,-0.08803,
2026-08-20T16:15:42+00:00,909.0,935.0,922.0,-2.81996,910.328617,912.180114,183538.48,228845.51,0.10987,
2026-08-20T16:53:48+00:00,910.0,935.0,922.5,-2.71003,910.996846,913.256834,206830.23,317901.29,0.21167,
2026-08-20T17:20:16+00:00,912.6,935.0,923.8,-2.42477,912.800624,913.305572,11236.08,417490.55,0.94758,
2026-08-20T17:51:14+00:00,912.28,925.0,918.64,-1.38466,912.72235,915.209647,3362.15,436762.46,0.98472,
2026-08-20T18:17:09+00:00,914.0,925.0,919.5,-1.1963,915.991398,919.094035,24514.55,821421.56,0.94204,
2026-08-20T19:05:00+00:00,916.0,919.5,917.75,-0.38137,916.029919,919.265384,25397.38,825708.5,0.94032,
2026-08-20T19:39:50+00:00,918.0,951.1,934.55,-3.54181,918.362417,920.030274,1218.34,549470.86,0.99558,
2026-08-20T20:01:38+00:00,919.9,920.0,919.95,-0.01087,919.999655,919.636788,2715.46,873017.83,0.9938,
2026-08-20T20:38:44+00:00,919.9,920.0,919.95,-0.01087,919.999955,919.508487,3122.29,425798.1,0.98544,
2026-08-20T21:01:59+00:00,919.0,922.0,920.5,-0.32591,919.396423,921.385701,2099.86,678440.41,0.99383,
2026-08-20T21:37:08+00:00,919.9,920.0,919.95,-0.01087,920.004861,919.609721,3377.03,520920.59,0.98712,
2026-08-20T21:58:48+00:00,918.0,918.0,918.0,0.0,918.507552,917.508209,144905.7,252580.22,0.27089,
2026-08-20T22:31:59+00:00,916.99,920.0,918.495,-0.32771,916.997587,917.259541,14325.79,545344.65,0.94881,
2026-08-20T22:58:12+00:00,917.0,918.0,917.5,-0.10899,917.2082,917.187915,7950.52,529556.26,0.97042,
2026-08-20T23:28:18+00:00,916.0,918.0,917.0,-0.2181,916.907762,916.999019,6141.79,646803.13,0.98119,
